zip,city,county,state,center_latitude,center_longitude
01944,Manchester,Essex,MA,42.56,-70.76
01945,Marblehead,Essex,MA,42.5,-70.85
01949,Middleton,Essex,MA,42.6,-71.01
01950,Newburyport,Essex,MA,42.81,-70.88
01951,Newbury,Essex,MA,42.8,-71
01952,Salisbury,Essex,MA,42.83,-70.84
01960,Peabody,Essex,MA,42.53,-70.97
01961,Peabody,Essex,MA,42.53,-70.97
01965,"Prides Crossing",Essex,MA,42.56,-70.86
01966,Rockport,Essex,MA,42.64,-70.61
01969,Rowley,Essex,MA,42.71,-70.87
01970,Salem,Essex,MA,42.51,-70.9
01971,Salem,Essex,MA,42.51,-70.89
01982,"South Hamilton",Essex,MA,42.62,-70.86
01983,Topsfield,Essex,MA,42.63,-70.95
01984,Wenham,Essex,MA,42.6,-70.88
01985,"West Newbury",Essex,MA,42.8,-71
02018,Accord,Plymouth,MA,42.17,-70.88
02019,Bellingham,Norfolk,MA,42.09,-71.47
02020,"Brant Rock",Plymouth,MA,42.08,-70.64
02021,Canton,Norfolk,MA,42.15,-71.13
02025,Cohasset,Norfolk,MA,42.23,-70.8
02026,Dedham,Norfolk,MA,42.24,-71.17
02027,Dedham,Norfolk,MA,42.24,-71.17
02030,Dover,Norfolk,MA,42.24,-71.27
02031,"East Mansfield",Bristol,MA,42.02,-71.17
02032,"East Walpole",Norfolk,MA,42.15,-71.21
02035,Foxboro,Norfolk,MA,42.06,-71.24
02038,Franklin,Norfolk,MA,42.08,-71.38
02040,Greenbush,Plymouth,MA,42.19,-70.76
02041,"Green Harbor",Plymouth,MA,42.1,-70.71
02043,Hingham,Plymouth,MA,42.23,-70.88
02044,Hingham,Plymouth,MA,42.23,-70.88
02045,Hull,Plymouth,MA,42.3,-70.9
02047,Humarock,Plymouth,MA,42.19,-70.76
02048,Mansfield,Bristol,MA,42.02,-71.21
02050,Marshfield,Plymouth,MA,42.09,-70.7
02051,"Marshfield Hills",Plymouth,MA,42.15,-70.73
02052,Medfield,Norfolk,MA,42.18,-71.3
02053,Medway,Norfolk,MA,42.13,-71.4
02054,Millis,Norfolk,MA,42.16,-71.35
02055,Minot,Plymouth,MA,42.19,-70.76
02056,Norfolk,Norfolk,MA,42.11,-71.31
02059,"North Marshfield",Plymouth,MA,42.1,-70.71
02060,"North Scituate",Plymouth,MA,42.21,-70.76
02061,Norwell,Plymouth,MA,42.16,-70.78
02062,Norwood,Norfolk,MA,42.18,-71.19
02065,"Ocean Bluff",Plymouth,MA,42.1,-70.71
02066,Scituate,Plymouth,MA,42.18,-70.73
02067,Sharon,Norfolk,MA,42.11,-71.18
02070,Sheldonville,Norfolk,MA,42.05,-71.35
02071,"South Walpole",Norfolk,MA,42.09,-71.27
02072,Stoughton,Norfolk,MA,42.11,-71.1
02081,Walpole,Norfolk,MA,42.13,-71.24
02090,Westwood,Norfolk,MA,42.21,-71.21
02093,Wrentham,Norfolk,MA,42.06,-71.33
02108,Boston,Suffolk,MA,42.35,-71.06
02109,Boston,Suffolk,MA,42.35,-71.06
02110,Boston,Suffolk,MA,42.35,-71.06
02111,Boston,Suffolk,MA,42.35,-71.06
02112,Boston,Suffolk,MA,42.35,-71.06
02113,Boston,Suffolk,MA,42.35,-71.06
02114,Boston,Suffolk,MA,42.35,-71.06
02115,Boston,Suffolk,MA,42.35,-71.06
02116,Boston,Suffolk,MA,42.35,-71.06
02117,Boston,Suffolk,MA,42.35,-71.06
02118,Boston,Suffolk,MA,42.35,-71.06
02119,Roxbury,Suffolk,MA,42.35,-71.06
02120,"Roxbury Crossing",Suffolk,MA,42.35,-71.06
02121,Dorchester,Suffolk,MA,42.35,-71.06
02122,Dorchester,Suffolk,MA,42.35,-71.06
02123,Boston,Suffolk,MA,42.35,-71.06
02124,"Dorchester Center",Suffolk,MA,42.35,-71.06
02125,Dorchester,Suffolk,MA,42.35,-71.06
02126,Mattapan,Suffolk,MA,42.26,-71.1
02127,Boston,Suffolk,MA,42.35,-71.06
02128,Boston,Suffolk,MA,42.35,-71.06
02129,Charlestown,Suffolk,MA,42.38,-71.06
02130,"Jamaica Plain",Suffolk,MA,42.3,-71.11
02131,Roslindale,Suffolk,MA,42.28,-71.13
02132,"West Roxbury",Suffolk,MA,42.28,-71.16
02133,Boston,Suffolk,MA,42.35,-71.06
02134,Allston,Suffolk,MA,42.35,-71.13
02135,Brighton,Suffolk,MA,42.35,-71.15
02136,"Hyde Park",Suffolk,MA,42.26,-71.11
02137,Readville,Suffolk,MA,42.25,-71.12
02138,Cambridge,Middlesex,MA,42.37,-71.11
02139,Cambridge,Middlesex,MA,42.37,-71.11
02140,Cambridge,Middlesex,MA,42.37,-71.11
02141,Cambridge,Middlesex,MA,42.37,-71.11
02142,Cambridge,Middlesex,MA,42.37,-71.11
02143,Somerville,Middlesex,MA,42.39,-71.1
02144,Somerville,Middlesex,MA,42.39,-71.1
02145,Somerville,Middlesex,MA,42.39,-71.1
02148,Malden,Middlesex,MA,42.43,-71.05
02149,Everett,Middlesex,MA,42.4,-71.05
02150,Chelsea,Suffolk,MA,42.39,-71.03
02151,Revere,Suffolk,MA,42.41,-70.99
02152,Winthrop,Suffolk,MA,42.37,-70.98
02153,Medford,Middlesex,MA,42.42,-71.1
02155,Medford,Middlesex,MA,42.42,-71.1
02156,"West Medford",Middlesex,MA,42.42,-71.13
02163,Boston,Suffolk,MA,42.35,-71.06
02169,Quincy,Norfolk,MA,42.26,-71
02170,Quincy,Norfolk,MA,42.26,-71
02171,Quincy,Norfolk,MA,42.26,-71
02176,Melrose,Middlesex,MA,42.45,-71.05
02180,Stoneham,Middlesex,MA,42.47,-71.09
02184,Braintree,Norfolk,MA,42.2,-71
02185,Braintree,Norfolk,MA,42.2,-71
02186,Milton,Norfolk,MA,42.24,-71.08
02187,"Milton Village",Norfolk,MA,42.26,-71.08
02188,Weymouth,Norfolk,MA,42.2,-70.94
02189,"East Weymouth",Norfolk,MA,42.2,-70.94
02190,"South Weymouth",Norfolk,MA,42.2,-70.94
02191,"North Weymouth",Norfolk,MA,42.2,-70.94
02196,Boston,Suffolk,MA,42.35,-71.06
02199,Boston,Suffolk,MA,42.35,-71.06
02201,Boston,Suffolk,MA,42.35,-71.06
02203,Boston,Suffolk,MA,42.35,-71.06
02204,Boston,Suffolk,MA,42.35,-71.06
02205,Boston,Suffolk,MA,42.35,-71.06
02206,Boston,Suffolk,MA,42.35,-71.06
02207,Boston,Suffolk,MA,42.35,-71.05
02210,Boston,Suffolk,MA,42.35,-71.06
02211,Boston,Suffolk,MA,42.35,-71.06
02212,Boston,Suffolk,MA,42.35,-71.06
02215,Boston,Suffolk,MA,42.35,-71.06
02216,Boston,Suffolk,MA,42.34,-71.07
02217,Boston,Suffolk,MA,42.35,-71.06
02222,Boston,Suffolk,MA,42.35,-71.06
02228,"East Boston",Suffolk,MA,42.35,-71.06
02238,Cambridge,Middlesex,MA,42.37,-71.11
02239,Cambridge,Middlesex,MA,42.36,-71.1
02241,Boston,Suffolk,MA,42.35,-71.06
02266,Boston,Suffolk,MA,42.35,-71.06
02269,Quincy,Norfolk,MA,42.26,-71
02283,Boston,Suffolk,MA,42.35,-71.06
02284,Boston,Suffolk,MA,42.35,-71.06
02293,Boston,Suffolk,MA,42.35,-71.06
02295,Boston,Suffolk,MA,42.35,-71.06
02297,Boston,Suffolk,MA,42.35,-71.06
02298,Boston,Suffolk,MA,42.34,-71.05
02301,Brockton,Plymouth,MA,42.08,-71.02
02302,Brockton,Plymouth,MA,42.08,-71.02
02303,Brockton,Plymouth,MA,42.08,-71.02
02304,Brockton,Plymouth,MA,42.08,-71.02
02305,Brockton,Plymouth,MA,42.08,-71.02
02322,Avon,Norfolk,MA,42.11,-71.03
02324,Bridgewater,Plymouth,MA,41.98,-70.97
02325,Bridgewater,Plymouth,MA,41.98,-70.97
02327,Bryantville,Plymouth,MA,42.06,-70.8
02330,Carver,Plymouth,MA,41.88,-70.76
02331,Duxbury,Plymouth,MA,42.04,-70.67
02332,Duxbury,Plymouth,MA,42.04,-70.67
02333,"East Bridgewater",Plymouth,MA,42.03,-70.95
02334,Easton,Bristol,MA,42.03,-71.1
02337,Elmwood,Plymouth,MA,42.01,-70.96
02338,Halifax,Plymouth,MA,41.98,-70.86
02339,Hanover,Plymouth,MA,42.11,-70.81
02340,Hanover,Plymouth,MA,42.11,-70.81
02341,Hanson,Plymouth,MA,42.06,-70.85
02343,Holbrook,Norfolk,MA,42.14,-71
02344,Middleboro,Plymouth,MA,41.86,-70.9
02345,Manomet,Plymouth,MA,41.92,-70.56
02346,Middleboro,Plymouth,MA,41.86,-70.9
02347,Lakeville,Plymouth,MA,41.85,-70.95
02348,Lakeville,Plymouth,MA,41.86,-70.9
02349,Middleboro,Plymouth,MA,41.86,-70.9
02350,Monponsett,Plymouth,MA,42.02,-70.84
02351,Abington,Plymouth,MA,42.11,-70.95
02355,"North Carver",Plymouth,MA,41.91,-70.79
02356,"North Easton",Bristol,MA,42.05,-71.1
02357,"North Easton",Bristol,MA,42.05,-71.1
02358,"North Pembroke",Plymouth,MA,42.09,-70.78
02359,Pembroke,Plymouth,MA,42.06,-70.8
02360,Plymouth,Plymouth,MA,41.95,-70.66
02361,Plymouth,Plymouth,MA,41.95,-70.66
02362,Plymouth,Plymouth,MA,41.95,-70.66
02364,Kingston,Plymouth,MA,41.99,-70.71
02366,"South Carver",Plymouth,MA,41.83,-70.72
02367,Plympton,Plymouth,MA,41.95,-70.81
02368,Randolph,Norfolk,MA,42.17,-71.05
02370,Rockland,Plymouth,MA,42.13,-70.91
02375,"South Easton",Bristol,MA,42.03,-71.1
02379,"West Bridgewater",Plymouth,MA,42.01,-71
02381,"White Horse Beach",Plymouth,MA,41.93,-70.59
02382,Whitman,Plymouth,MA,42.08,-70.93
02420,Lexington,Middlesex,MA,42.44,-71.23
02421,Lexington,Middlesex,MA,42.44,-71.23
02445,Brookline,Norfolk,MA,42.32,-71.14
02446,Brookline,Norfolk,MA,42.32,-71.14
02447,"Brookline Village",Norfolk,MA,42.33,-71.13
02451,Waltham,Middlesex,MA,42.38,-71.24
02452,Waltham,Middlesex,MA,42.38,-71.24
02453,Waltham,Middlesex,MA,42.38,-71.24
02454,Waltham,Middlesex,MA,42.38,-71.24
02455,"North Waltham",Middlesex,MA,42.39,-71.22
02456,"New Town",Middlesex,MA,42.33,-71.2
02457,"Babson Park",Norfolk,MA,42.29,-71.26
02458,Newton,Middlesex,MA,42.33,-71.2
02459,"Newton Center",Middlesex,MA,42.31,-71.19
02460,Newtonville,Middlesex,MA,42.35,-71.2
02461,"Newton Highlands",Middlesex,MA,42.31,-71.2
02462,"Newton Lower Falls",Middlesex,MA,42.33,-71.25
02464,"Newton Upper Falls",Middlesex,MA,42.31,-71.22
02465,"West Newton",Middlesex,MA,42.35,-71.22
02466,Auburndale,Middlesex,MA,42.34,-71.24
02467,"Chestnut Hill",Norfolk,MA,42.31,-71.16
02468,Waban,Middlesex,MA,42.32,-71.23
02471,Watertown,Middlesex,MA,42.36,-71.17
02472,Watertown,Middlesex,MA,42.36,-71.17
02474,Arlington,Middlesex,MA,42.41,-71.16
02475,"Arlington Heights",Middlesex,MA,42.41,-71.18
02476,Arlington,Middlesex,MA,42.41,-71.16
02477,Watertown,Middlesex,MA,42.36,-71.17
02478,Belmont,Middlesex,MA,42.39,-71.18
02479,Waverley,Middlesex,MA,42.39,-71.17
02481,"Wellesley Hills",Norfolk,MA,42.31,-71.27
02482,Wellesley,Norfolk,MA,42.3,-71.28
02492,Needham,Norfolk,MA,42.28,-71.24
02493,Weston,Middlesex,MA,42.36,-71.26
02494,"Needham Heights",Norfolk,MA,42.28,-71.24
02495,Nonantum,Middlesex,MA,42.33,-71.2
02532,"Buzzards Bay",Barnstable,MA,41.75,-70.61
02534,Cataumet,Barnstable,MA,41.66,-70.61
02535,Chilmark,Dukes,MA,41.34,-70.74
02536,"East Falmouth",Barnstable,MA,41.56,-70.55
02537,"East Sandwich",Barnstable,MA,41.73,-70.43
02538,"East Wareham",Plymouth,MA,41.77,-70.64
02539,Edgartown,Dukes,MA,41.38,-70.53
02540,Falmouth,Barnstable,MA,41.56,-70.62
02541,Falmouth,Barnstable,MA,41.54,-70.6
02542,"Buzzards Bay",Barnstable,MA,41.75,-70.61
02543,"Woods Hole",Barnstable,MA,41.52,-70.66
02552,Menemsha,Dukes,MA,41.34,-70.73
02553,"Monument Beach",Barnstable,MA,41.71,-70.6
02554,Nantucket,Nantucket,MA,41.27,-70.1
02556,"North Falmouth",Barnstable,MA,41.64,-70.63
02557,"Oak Bluffs",Dukes,MA,41.45,-70.56
02558,Onset,Plymouth,MA,41.74,-70.66
02559,Pocasset,Barnstable,MA,41.69,-70.63
02561,Sagamore,Barnstable,MA,41.78,-70.53
02562,"Sagamore Beach",Barnstable,MA,41.79,-70.53
02563,Sandwich,Barnstable,MA,41.75,-70.49
02564,Siasconset,Nantucket,MA,41.27,-70
02565,"Silver Beach",Barnstable,MA,41.63,-70.64
02568,"Vineyard Haven",Dukes,MA,41.45,-70.6
02571,Wareham,Plymouth,MA,41.76,-70.71
02573,"West Chop",Dukes,MA,41.45,-70.6
02574,"West Falmouth",Barnstable,MA,41.6,-70.64
02575,"West Tisbury",Dukes,MA,41.38,-70.67
02576,"West Wareham",Plymouth,MA,41.78,-70.75
02584,Nantucket,Nantucket,MA,41.27,-70.1
02601,Hyannis,Barnstable,MA,41.65,-70.29
02630,Barnstable,Barnstable,MA,41.7,-70.3
02631,Brewster,Barnstable,MA,41.76,-70.08
02632,Centerville,Barnstable,MA,41.66,-70.34
02633,Chatham,Barnstable,MA,41.67,-69.96
02634,Centerville,Barnstable,MA,41.66,-70.34
02635,Cotuit,Barnstable,MA,41.62,-70.44
02636,Centerville,Barnstable,MA,41.64,-70.34
02637,Cummaquid,Barnstable,MA,41.7,-70.24
02638,Dennis,Barnstable,MA,41.73,-70.2
02639,"Dennis Port",Barnstable,MA,41.66,-70.13
02641,"East Dennis",Barnstable,MA,41.74,-70.15
02642,Eastham,Barnstable,MA,41.83,-69.96
02643,"East Orleans",Barnstable,MA,41.74,-69.98
02644,Forestdale,Barnstable,MA,41.68,-70.5
02645,Harwich,Barnstable,MA,41.69,-70.07
02646,"Harwich Port",Barnstable,MA,41.66,-70.06
02647,"Hyannis Port",Barnstable,MA,41.64,-70.3
02648,"Marstons Mills",Barnstable,MA,41.67,-70.4
02649,Mashpee,Barnstable,MA,41.65,-70.48
02650,"North Chatham",Barnstable,MA,41.7,-69.95
02651,"North Eastham",Barnstable,MA,41.84,-69.97
02652,"North Truro",Barnstable,MA,42.04,-70.09
02653,Orleans,Barnstable,MA,41.79,-70
02655,Osterville,Barnstable,MA,41.62,-70.38
02657,Provincetown,Barnstable,MA,42.06,-70.2
02659,"South Chatham",Barnstable,MA,41.68,-70.02
02660,"South Dennis",Barnstable,MA,41.7,-70.15
02661,"South Harwich",Barnstable,MA,41.67,-70.04
02662,"South Orleans",Barnstable,MA,41.75,-69.99
02663,"South Wellfleet",Barnstable,MA,41.89,-69.98
02664,"South Yarmouth",Barnstable,MA,41.67,-70.2
02666,Truro,Barnstable,MA,42,-70.06
02667,Wellfleet,Barnstable,MA,41.93,-70.03
02668,"West Barnstable",Barnstable,MA,41.7,-70.37
02669,"West Chatham",Barnstable,MA,41.68,-69.99
02670,"West Dennis",Barnstable,MA,41.66,-70.16
02671,"West Harwich",Barnstable,MA,41.67,-70.11
02672,"West Hyannisport",Barnstable,MA,41.66,-70.33
02673,"West Yarmouth",Barnstable,MA,41.65,-70.24
02675,"Yarmouth Port",Barnstable,MA,41.7,-70.22
02702,Assonet,Bristol,MA,41.78,-71.06
02703,Attleboro,Bristol,MA,41.93,-71.29
02712,Chartley,Bristol,MA,41.97,-71.18
02713,Cuttyhunk,Dukes,MA,41.45,-70.8
02714,Dartmouth,Bristol,MA,41.56,-71
02715,Dighton,Bristol,MA,41.81,-71.11
02717,"East Freetown",Bristol,MA,41.75,-70.97
02718,"East Taunton",Bristol,MA,41.87,-71.01
02719,Fairhaven,Bristol,MA,41.63,-70.9
02720,"Fall River",Bristol,MA,41.71,-71.1
02721,"Fall River",Bristol,MA,41.71,-71.1
02722,"Fall River",Bristol,MA,41.71,-71.1
02723,"Fall River",Bristol,MA,41.71,-71.1
02724,"Fall River",Bristol,MA,41.71,-71.1
02725,Somerset,Bristol,MA,41.73,-71.15
02726,Somerset,Bristol,MA,41.73,-71.15
02738,Marion,Plymouth,MA,41.7,-70.76
02739,Mattapoisett,Plymouth,MA,41.66,-70.8
02740,"New Bedford",Bristol,MA,41.66,-70.93
02741,"New Bedford",Bristol,MA,41.66,-70.93
02742,"New Bedford",Bristol,MA,41.66,-70.93
02743,Acushnet,Bristol,MA,41.68,-70.9
02744,"New Bedford",Bristol,MA,41.66,-70.93
02745,"New Bedford",Bristol,MA,41.66,-70.93
02746,"New Bedford",Bristol,MA,41.66,-70.93
02747,"North Dartmouth",Bristol,MA,41.64,-71
02748,"South Dartmouth",Bristol,MA,41.55,-70.98
02760,"North Attleboro",Bristol,MA,41.97,-71.33
02761,"North Attleboro",Bristol,MA,41.97,-71.33
02762,Plainville,Norfolk,MA,42,-71.33
02763,"Attleboro Falls",Bristol,MA,41.97,-71.3
02764,"North Dighton",Bristol,MA,41.85,-71.15
02766,Norton,Bristol,MA,41.96,-71.18
02767,Raynham,Bristol,MA,41.93,-71.04
02768,"Raynham Center",Bristol,MA,41.93,-71.04
02769,Rehoboth,Bristol,MA,41.83,-71.26
02770,Rochester,Plymouth,MA,41.73,-70.81
02771,Seekonk,Bristol,MA,41.81,-71.33
02777,Swansea,Bristol,MA,41.75,-71.18
02779,Berkley,Bristol,MA,41.85,-71.08
02780,Taunton,Bristol,MA,41.9,-71.09
02783,Taunton,Bristol,MA,41.9,-71.09
02790,Westport,Bristol,MA,41.66,-71.1
02791,"Westport Point",Bristol,MA,41.52,-71.07
02801,Adamsville,Newport,RI,41.51,-71.16
02802,Albion,Providence,RI,41.95,-71.45
02804,Ashaway,Washington,RI,41.42,-71.78
02806,Barrington,Bristol,RI,41.73,-71.31
02807,"Block Island",Washington,RI,41.16,-71.58
02808,Bradford,Washington,RI,41.39,-71.75
02809,Bristol,Bristol,RI,41.67,-71.27
02812,Carolina,Washington,RI,41.47,-71.64
02813,Charlestown,Washington,RI,41.38,-71.65
02814,Chepachet,Providence,RI,41.91,-71.7
02815,Clayville,Providence,RI,41.77,-71.66
02816,Coventry,Kent,RI,41.68,-71.66
02817,"West Greenwich",Kent,RI,41.63,-71.65
02818,"East Greenwich",Kent,RI,41.63,-71.5
02822,Exeter,Washington,RI,41.56,-71.68
02823,Fiskeville,Providence,RI,41.73,-71.54
02824,Forestdale,Providence,RI,41.97,-71.55
02825,Foster,Providence,RI,41.85,-71.76
02826,Glendale,Providence,RI,41.97,-71.69
02827,Greene,Kent,RI,41.69,-71.74
02828,Greenville,Providence,RI,41.87,-71.55
02829,Harmony,Providence,RI,41.88,-71.61
02830,Harrisville,Providence,RI,41.96,-71.67
02831,Hope,Providence,RI,41.75,-71.56
02832,"Hope Valley",Washington,RI,41.51,-71.72
02833,Hopkinton,Washington,RI,41.45,-71.78
02835,Jamestown,Newport,RI,41.48,-71.36
02836,Kenyon,Washington,RI,41.48,-71.68
02837,"Little Compton",Newport,RI,41.5,-71.16
02838,Manville,Providence,RI,41.96,-71.47
02839,Mapleville,Providence,RI,41.97,-71.69
02840,Newport,Newport,RI,41.47,-71.3
02841,Newport,Newport,RI,41.52,-71.3
02842,Middletown,Newport,RI,41.51,-71.27
02852,"North Kingstown",Washington,RI,41.55,-71.46
02854,"North Kingstown",Washington,RI,41.59,-71.45
02857,"North Scituate",Providence,RI,41.83,-71.63
02858,Oakland,Providence,RI,41.96,-71.64
02859,Pascoag,Providence,RI,41.95,-71.7
02860,Pawtucket,Providence,RI,41.87,-71.37
02861,Pawtucket,Providence,RI,41.87,-71.37
02862,Pawtucket,Providence,RI,41.87,-71.37
02863,"Central Falls",Providence,RI,41.88,-71.39
02864,Cumberland,Providence,RI,41.94,-71.41
02865,Lincoln,Providence,RI,41.91,-71.45
02871,Portsmouth,Newport,RI,41.6,-71.25
02872,"Prudence Island",Newport,RI,41.6,-71.31
02873,Rockville,Washington,RI,41.44,-71.77
02874,Saunderstown,Washington,RI,41.51,-71.44
02875,Shannock,Washington,RI,41.46,-71.67
02876,Slatersville,Providence,RI,41.97,-71.55
02877,Slocum,Washington,RI,41.52,-71.54
02878,Tiverton,Newport,RI,41.65,-71.2
02879,Wakefield,Washington,RI,41.45,-71.51
02880,Wakefield,Washington,RI,41.45,-71.51
02881,Kingston,Washington,RI,41.47,-71.52
02882,Narragansett,Washington,RI,41.39,-71.48
02883,"Peace Dale",Washington,RI,41.45,-71.5
02885,Warren,Bristol,RI,41.71,-71.26
02886,Warwick,Kent,RI,41.7,-71.42
02887,Warwick,Kent,RI,41.7,-71.42
02888,Warwick,Kent,RI,41.7,-71.42
02889,Warwick,Kent,RI,41.7,-71.42
02891,Westerly,Washington,RI,41.37,-71.81
02892,"West Kingston",Washington,RI,41.5,-71.59
02893,"West Warwick",Kent,RI,41.69,-71.51
02894,"Wood River Junction",Washington,RI,41.45,-71.7
02895,Woonsocket,Providence,RI,41.99,-71.5
02896,"North Smithfield",Providence,RI,41.95,-71.55
02898,Wyoming,Washington,RI,41.52,-71.67
02901,Providence,Providence,RI,41.82,-71.41
02902,Providence,Providence,RI,41.82,-71.41
02903,Providence,Providence,RI,41.82,-71.41
02904,Providence,Providence,RI,41.82,-71.41
02905,Providence,Providence,RI,41.82,-71.41
02906,Providence,Providence,RI,41.82,-71.41
02907,Providence,Providence,RI,41.82,-71.41
02908,Providence,Providence,RI,41.82,-71.41
02909,Providence,Providence,RI,41.82,-71.41
02910,Cranston,Providence,RI,41.76,-71.48
02911,"North Providence",Providence,RI,41.86,-71.45
02912,Providence,Providence,RI,41.82,-71.41
02914,"East Providence",Providence,RI,41.8,-71.35
02915,Riverside,Providence,RI,41.77,-71.35
02916,Rumford,Providence,RI,41.84,-71.35
02917,Smithfield,Providence,RI,41.9,-71.53
02918,Providence,Providence,RI,41.82,-71.41
02919,Johnston,Providence,RI,41.81,-71.46
02920,Cranston,Providence,RI,41.76,-71.48
02921,Cranston,Providence,RI,41.76,-71.48
02940,Providence,Providence,RI,41.82,-71.41
03031,Amherst,Hillsborough,NH,42.86,-71.61
03032,Auburn,Rockingham,NH,43,-71.34
03033,Brookline,Hillsborough,NH,42.73,-71.66
03034,Candia,Rockingham,NH,43.07,-71.27
03036,Chester,Rockingham,NH,42.95,-71.25
03037,Deerfield,Rockingham,NH,43.14,-71.21
03038,Derry,Rockingham,NH,42.89,-71.28
03040,"East Candia",Rockingham,NH,43.05,-71.27
03041,"East Derry",Rockingham,NH,42.88,-71.27
03042,Epping,Rockingham,NH,43.03,-71.07
03043,Francestown,Hillsborough,NH,42.98,-71.8
03044,Fremont,Rockingham,NH,42.99,-71.14
03045,Goffstown,Hillsborough,NH,43.01,-71.6
03046,Dunbarton,Merrimack,NH,43.1,-71.59
03047,Greenfield,Hillsborough,NH,42.95,-71.85
03048,Greenville,Hillsborough,NH,42.76,-71.79
03049,Hollis,Hillsborough,NH,42.73,-71.58
03051,Hudson,Hillsborough,NH,42.76,-71.43
03052,Litchfield,Hillsborough,NH,42.83,-71.46
03053,Londonderry,Rockingham,NH,42.85,-71.36
03054,Merrimack,Hillsborough,NH,42.86,-71.48
03055,Milford,Hillsborough,NH,42.83,-71.66
03057,"Mont Vernon",Hillsborough,NH,42.9,-71.66
03060,Nashua,Hillsborough,NH,42.74,-71.49
03061,Nashua,Hillsborough,NH,42.74,-71.49
03062,Nashua,Hillsborough,NH,42.74,-71.49
03063,Nashua,Hillsborough,NH,42.74,-71.49
03064,Nashua,Hillsborough,NH,42.74,-71.49
03070,"New Boston",Hillsborough,NH,42.96,-71.68
03071,"New Ipswich",Hillsborough,NH,42.75,-71.85
03073,"North Salem",Rockingham,NH,42.83,-71.22
03076,Pelham,Hillsborough,NH,42.73,-71.31
03077,Raymond,Rockingham,NH,43.03,-71.17
03079,Salem,Rockingham,NH,42.78,-71.2
03082,Lyndeborough,Hillsborough,NH,42.9,-71.75
03084,Temple,Hillsborough,NH,42.81,-71.83
03086,Wilton,Hillsborough,NH,42.84,-71.73
03087,Windham,Rockingham,NH,42.8,-71.3
03101,Manchester,Hillsborough,NH,42.99,-71.45
03102,Manchester,Hillsborough,NH,42.99,-71.45
03103,Manchester,Hillsborough,NH,42.99,-71.45
03104,Manchester,Hillsborough,NH,42.99,-71.45
03105,Manchester,Hillsborough,NH,42.99,-71.45
03106,Hooksett,Merrimack,NH,43.09,-71.45
03107,Manchester,Hillsborough,NH,42.99,-71.45
03108,Manchester,Hillsborough,NH,42.99,-71.45
03109,Manchester,Hillsborough,NH,42.99,-71.45
03110,Bedford,Hillsborough,NH,42.95,-71.5
03111,Manchester,Hillsborough,NH,42.99,-71.45
03215,"Waterville Valley",Grafton,NH,43.95,-71.5
03216,Andover,Merrimack,NH,43.43,-71.82
03217,Ashland,Grafton,NH,43.69,-71.63
03218,Barnstead,Belknap,NH,43.33,-71.29
03220,Belmont,Belknap,NH,43.44,-71.47
03221,Bradford,Merrimack,NH,43.27,-71.96
03222,Bristol,Grafton,NH,43.6,-71.74
03223,Campton,Grafton,NH,43.86,-71.63
03224,Canterbury,Merrimack,NH,43.33,-71.56
03225,"Center Barnstead",Belknap,NH,43.33,-71.23
03226,"Center Harbor",Belknap,NH,43.7,-71.22
03227,"Center Sandwich",Carroll,NH,43.83,-71.47
03229,Contoocook,Merrimack,NH,43.22,-71.71
03230,Danbury,Merrimack,NH,43.52,-71.86
03231,"East Andover",Merrimack,NH,43.48,-71.76
03233,Elkins,Merrimack,NH,43.4,-71.94
03234,Epsom,Merrimack,NH,43.22,-71.33
03235,Franklin,Merrimack,NH,43.45,-71.66
03237,Gilmanton,Belknap,NH,43.42,-71.41
03238,Glencliff,Grafton,NH,43.98,-71.9
03240,Grafton,Grafton,NH,43.55,-71.94
03241,Hebron,Grafton,NH,43.69,-71.8
03242,Henniker,Merrimack,NH,43.17,-71.81
03243,Hill,Merrimack,NH,43.52,-71.7
03244,Hillsborough,Hillsborough,NH,43.12,-71.92
03245,Holderness,Grafton,NH,43.73,-71.58
03246,Laconia,Belknap,NH,43.56,-71.48
03247,Laconia,Belknap,NH,43.56,-71.48
03249,Gilford,Belknap,NH,43.53,-71.38
03251,Lincoln,Grafton,NH,44.04,-71.67
03252,Lochmere,Belknap,NH,43.47,-71.56
03253,Meredith,Belknap,NH,43.65,-71.5
03254,Moultonborough,Carroll,NH,43.75,-71.39
03255,Newbury,Merrimack,NH,43.32,-72.03
03256,"New Hampton",Belknap,NH,43.6,-71.65
03257,"New London",Merrimack,NH,43.41,-71.98
03258,Chichester,Merrimack,NH,43.25,-71.39
03259,"North Sandwich",Carroll,NH,43.86,-71.38
03260,"North Sutton",Merrimack,NH,43.36,-71.94
03261,Northwood,Rockingham,NH,43.19,-71.15
03262,"North Woodstock",Grafton,NH,44.01,-71.73
03263,Pittsfield,Merrimack,NH,43.3,-71.33
03264,Plymouth,Grafton,NH,43.73,-71.69
03266,Rumney,Grafton,NH,43.8,-71.81
03268,Salisbury,Merrimack,NH,43.38,-71.71
03269,Sanbornton,Belknap,NH,43.48,-71.58
03272,"South Newbury",Merrimack,NH,43.29,-72
03273,"South Sutton",Merrimack,NH,43.31,-71.92
03274,"Stinson Lake",Grafton,NH,43.86,-71.8
03275,Suncook,Merrimack,NH,43.13,-71.45
03276,Tilton,Belknap,NH,43.44,-71.58
03278,Warner,Merrimack,NH,43.28,-71.81
03279,Warren,Grafton,NH,43.92,-71.89
